texto,insulto,amenaza,rumores_difamatorios,comentarios_humillantes,lenguaje_discriminatorio,acoso_sexual,manipulacion_emocional,lenguaje_vulgar,acoso_general,redes_sociales,suicidio_autolesion
solo recuerdo vívido haber sido intimidado escuela secundaria regresé médico después revisaran corazón todas enfermedades realmente asustado almuerzo chica dijo iba empujar escaleras día hoy sé dijo,False,False,False,False,False,False,False,False,False,False,False
comencé escuela secundaria literalmente año ocurrió crisis única razón escuela católica madre podía comprarme trajes nuevos quería negros intimidaran jajaja comprensible,False,False,False,False,True,False,False,False,True,False,False
niños intimidarían escuela si amigo sr higashikata sr nijimura cómo puedo conseguir amigos,False,False,False,False,False,False,False,False,True,False,False
chicas secundaria peores veces acosaban cualquier persona,False,False,False,False,False,False,False,False,False,False,False
tal vez historia pueda ayudar años chica iba escuela graduó instituto acosaba piedad nunca asistió ninguna reuniones reunión vio leyó etiqueta nombre continuó,False,False,False,False,False,False,False,False,False,False,False
fans querido líder ignoró advertencias inteligencia diciembre todavía ignora pandemia furiosa jugar golf fines semana va matar niños maestros familias mientras presiona escuelas abran impulsar campaña jodan,False,True,False,False,False,False,False,False,False,False,False
chica hacía bullying secundaria pasó hoy drive thru dejaba mirarme,False,False,False,False,False,False,False,False,False,False,False
aplicación facebook veces ingreso solo ver si alguna chicas acosaban escuela secundaria bebé algún tipo popular escuela secundaria ahora solo idiota republicano realmente investigo descubrir miserables,True,False,False,False,False,False,False,False,False,False,False
chicas peor mayoría personas intimidadas chicas hombres solo ovejas harán amigas hacen si escuela secundaria amigas mayoría veces chicas meten chicas alguna razón lugar apoyarnos unas destruimos mutuamente,False,False,False,False,False,False,False,False,False,False,False
acabo ver alguien escribir sé amable acosaron escuela secundaria nuevamente sexto grado molesta causado dolor audacia decir adiós chica,False,False,False,False,False,False,False,False,True,False,False
básicamente covid irrelevante cdc ahora gustaría saber cómo van controlar escuela acosadores tosen deliberadamente estudiante,False,False,False,False,False,False,False,False,False,False,False
descaradas mentiras pompeo comportamiento acosador patio escuela convierten peor secretario recuerda,False,False,False,False,False,False,False,False,False,False,False
crayonbreakywil matón maldito matón secundaria,False,False,False,False,False,False,False,False,True,False,False
parece chica negra acosó escuela secundaria todavía enojada necesita terapia,False,False,False,False,False,False,False,False,False,False,False
chica gordita gafas gruesas importaban carajo deportes espíritu escolar moda teatro cuatro años infierno aislaron acosaron metieron conmigo único salvó clases coro teatro musical operetas,False,False,False,False,False,False,False,True,True,False,False
acabo presenciar cómo chica sufrió acoso primer día royal high creo desconectó acosadores atacaron triste,False,False,False,False,False,True,False,False,True,False,False
casi suspenden enfrentarme chica intimidado años escuela secundaria chica corrió hacia padres llamó atención solo ricos denunciado previamente recibí ninguna atención,False,False,False,False,False,False,False,False,False,False,False
gobernador carolina sur henry mcmasters tratando acabar ciudadanos carolina sur hecho absolutamente protegernos solos principio pence devos aquí semana tratando intimidar escuelas inseguras abran virus malos aumentando,False,True,True,False,False,False,False,False,True,False,False
si días escuela secundaria viendo partidas bully dicen,False,False,False,False,False,False,False,False,False,False,False
pequeño matón vengativo escuela secundaria ahora sheriff,False,False,False,False,False,False,False,False,True,False,False
secundaria chicos chicas acosaban sé hace sentir tan cohibido hablo mujeres retuiteé error jajaja,False,False,False,False,False,False,False,False,False,False,False
quiero follarme chica parezca súper heterosexual verdadera bethany quiero encima chica parezca acosado escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
oh chica desearía todavía hicieran bullying escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
acabo enviar mensaje texto grupal todas chicas hicieron bully escuela secundaria pidiendoles jueguen crazy conmigo,False,False,False,False,False,False,False,False,False,False,False
imagina tn shal acosador secundaria envía tweet,False,False,False,False,False,False,False,False,False,False,False
quiero seguir ex mejor amiga todavía hablamos sigue siendo amiga chica intimidaba escuela secundaria así,False,False,False,False,False,False,False,False,False,False,False
tiradores escolares mayores cobardes mundo mundo sufre acoso escolar algún momento vida pena cierto si llevas arma escuela intención hacer daño matar mejor cobardes acosan hecho,False,True,False,False,False,True,False,False,False,False,False
chicas altas escuela secundaria sufrían bullying hecho populares,False,False,False,False,False,False,False,False,False,False,False
siquiera mismos simplemente sienten bien si pueden ejercer poder necesita realmente lógica intención razón mientras puedan fastidiarte poder defenderte matón patio colegio felices contentos peor clase basura,False,False,False,False,False,False,False,False,True,False,False
dahliasin recuerda chica intimidaba secundaria secreto excitaba,False,False,False,False,False,False,False,False,False,False,False
jajaja gracioso karma funciona acabo buscar cárcel condado gastón chica intimidó peso alta así segunda página,False,False,False,False,False,False,False,False,False,False,False
chica acosaba escuela secundaria dijo suicidaras envíale mensaje dile hola,False,False,False,False,False,False,False,False,False,False,False
medios destrozando nombre vidas negros importan nombre necesitamos demanda colectiva dejen esconderse usen nombres reales medios matones crueles escuela secundaria,False,False,False,False,True,False,False,False,False,False,False
reptedyoho niño necesita descanso acosador patio escuela crece sé decente,False,False,False,False,False,False,False,False,False,False,False
dejé escuela problemas salud mental ver acosadores u estudiantes estudié casa mejor decisión madre terapeutas etc súper hicieron volver último año secundaria terminé poder terminarlo,False,False,False,False,False,False,False,False,False,False,False
partidarios trump acosadores secundaria nunca lograron ahora quieren culpar menos mismos,False,False,False,False,False,False,False,False,False,False,False
siento matón secundaria,False,False,False,False,False,False,False,False,True,False,False
bueno entonces primeras impresiones mha tomen mal si secundaria deku probablemente intimidaría,False,False,False,False,False,False,False,False,True,False,False
matón escuela secundaria nadie mete conmigo,False,False,False,False,False,False,False,False,True,False,False
si universidad sigues publicando página spam instagram chica problema acosaste escuela secundaria basura déjalo vez hermana,False,False,False,False,False,False,False,False,False,False,False
ver tucker sonido trae malos recuerdos acosadores escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
mirando tall girl expectativas altas pensando dudo chicas altas sufran acoso serio cómo clima allí tantas veces primera hora además solo mide m padre actúa si pudiera morir,False,False,False,False,False,True,False,False,False,False,True
