texto,insulto,amenaza,rumores_difamatorios,comentarios_humillantes,lenguaje_discriminatorio,acoso_sexual,manipulacion_emocional,lenguaje_vulgar,acoso_general,redes_sociales,suicidio_autolesion
déjame averiguar perra negra habla mierda,False,False,False,False,False,True,False,True,False,False,False
todas lesbianas dicen yoho córtame vigas,False,False,False,False,False,False,False,False,False,False,False
lección nfl heterosexuales necesitamos aparte michael sam maricas demos cuenta criadores cosas,False,False,False,False,True,False,False,False,False,False,False
deja perra perra zorra zorra,False,False,True,False,False,True,False,False,False,False,False
perra diga pene pequeño dios sacaré mierda mostraré sala bendita,False,False,False,False,False,True,False,True,False,False,False
deja perra intente tenderme trampa quedará atrapada roca maldita glock perra mala terrible,False,False,False,False,False,True,False,True,False,False,False
deja negro pruebe,False,False,False,False,True,False,False,False,False,False,False
deja negro pruebe joda joda joda conozca papá,False,False,False,False,True,False,False,False,False,False,False
déjala ser puta detienes,False,False,False,False,True,False,False,False,False,False,False
déjalo folle putas secundarias paz smh rt morganbaileyyy desearía novio respondiera mensajes,False,False,False,False,True,False,False,False,False,False,False
déjame borrar pequeña perra reporta sr olsen,False,False,False,False,False,True,False,False,False,False,False
déjame descubrir si floyd mayweather siendo perra amargada hoy todas redes sociales quiénte lastimó,False,False,False,False,False,True,False,False,False,False,False
déjame ir fase bloqueo ustedes putas vienen constantemente,False,False,False,False,True,False,False,False,False,False,False
déjame ver tetas perra helado,False,False,False,False,False,True,False,False,False,False,False
déjame mostrarte cómo funciona coño rt loyallamb brian mcknight debería recibir elogios música,False,False,False,False,False,False,False,False,False,False,False
déjenme decirles tomé vaso dulce perra trajo vaso lleno pensé mismo comencé tragar,False,False,False,False,False,True,False,False,False,False,False
déjame enviarle mensaje texto putas gerente general así,False,False,False,False,True,False,False,False,False,False,False
negros odien perras amen,False,False,False,False,True,True,False,False,False,False,False
comience fiesta httptcopqvjievqza,False,False,False,False,False,False,False,False,False,False,False
deja nicsas toquen trasero lmaort optimusprime llévala barrio hacen bien,False,False,False,False,False,False,False,False,False,False,False
putas genialesrt keyawnagallatin todas ustedes perras realmente buscando mirada tetas laterales,False,False,False,False,True,True,False,False,False,False,False
putas geniales,False,False,False,False,True,False,False,False,False,False,False
dejemos putas putas sabemos,False,False,False,False,True,False,False,False,False,False,False
dejen chico blanco gueto,False,False,False,False,False,False,False,False,False,False,False
perras sigan amando sosa,False,False,False,False,False,True,False,False,False,False,False
vamos ángeles apoya niccas importar pase,False,False,False,False,False,False,False,False,False,False,False
serios mayoría fanáticos comentaristas querían correr hacer pases cortos volcadas funciona bien defensa puedes obtener yardas adicionales,False,False,False,False,False,False,False,False,False,False,False
vamos acabar industria vanidad cómo empezando gustarnos realmente quiénes cómo vemos,False,True,False,False,False,False,False,False,False,False,False
vamos barrida yankees subwayseries,False,False,False,False,False,False,False,False,False,False,False
digamos hotel alojado va querer devuelvan toalla manos idea podía convertirlas tono amarillo,False,False,False,False,False,False,False,False,False,False,False
olvidemos kim pelea mato putas,False,False,False,False,True,False,False,False,False,False,False
juguemos comprará chica blanca gueto tatuajes cuello delante si respondiste cigarillos viste episodio,False,False,False,False,False,False,False,False,False,False,False
vamos ponerle tren perra,False,False,False,False,False,True,False,False,False,False,False
veamos cómo va jajaja usando cupón jajaja envíame mensaje privado mensaje texto si tuitea jejejeje httptcobhzrswkiy,False,False,False,False,False,False,False,False,False,False,False
cdc informó cóctel letal gripe aviar enviado accidente laboratorio httptcomomqxtt,False,False,False,False,False,False,False,False,False,False,False
terminemos fuertes yankees,False,False,False,False,False,False,False,False,False,False,False
vamos hoosiers iubb httptcortedxp,False,False,False,False,False,False,False,False,False,False,False
vamos putas pasado tiempo canté saben letra confíen creanme,False,False,False,False,True,False,False,False,False,False,False
dejemos zorras zorras sabemos,False,False,True,False,False,True,False,False,False,False,False
lex steele sé conocen follando putas años gimiendo proceso httptcoizpeyz,False,False,False,False,True,False,False,False,False,False,False
libertarios pueden ser tan cobardes creen autodefensa quieren revolución pacífica,False,False,False,False,False,False,False,False,False,False,False
libertad justicia rt thatangrynigga ve buscarme sándwich negro mataré,False,True,False,False,True,False,False,False,False,False,False
liberales critican saira blair republicana años ganó escaño legislatura virginia occidental httptcovwuamjy,False,False,False,False,False,False,False,False,False,False,False
rt life achussle voy dar comida gratis zorras puedan acostarse tipo pueden superar,False,False,True,False,False,True,False,False,False,False,False
vida perras dinero,False,False,False,False,False,True,False,False,False,False,False
vida mierda solo perras dinero,False,False,False,False,False,True,False,True,False,False,False
vida perras dinero icecube nwa,False,False,False,False,False,True,False,False,False,False,False
vida mierda perras dinero paso si estudiado,False,False,False,False,False,True,False,True,False,False,False
vida perras dinero,False,False,False,False,False,True,False,False,False,False,False
vida perra zorra mueve digo httptcoezoquqvhu,False,False,True,False,False,True,False,False,False,False,False
vida llega rápido rt indxgo chicos hoy descubrí puta secundaria,False,False,False,False,True,False,False,False,False,False,False
vida perra aprecio,False,False,False,False,False,True,False,False,False,False,False
vida perra cada perro día,False,False,False,False,False,True,False,False,False,False,False
vida perra cada perro día,False,False,False,False,False,True,False,False,False,False,False
vida perra aprecio muchísimo,False,False,False,False,False,True,False,False,False,False,False
vida sólo injusta si idiota,True,False,False,False,False,False,False,False,False,False,False
vida demasiado corta pájaro libre,False,False,False,False,False,False,False,False,False,False,False
vida mejor si pudieras pedir coño pides pizza,False,False,False,False,False,False,False,False,False,False,False
vida perra luego mueres,False,False,False,False,False,True,False,False,False,False,False
vida perra luego mueres tony,False,False,False,False,False,True,False,False,False,False,False
vida perra luego mueres drogamos,False,False,False,False,False,True,False,False,False,False,False
chicas piel clara putas,False,False,False,False,True,False,False,False,False,False,False
nics piel clara siempre quieren ser ike turner lol rt luckylucci vonshayeb solo si puedes recuperar,False,False,False,False,False,False,False,False,False,False,False
negro piel clara,False,False,False,False,True,False,False,False,False,False,False
iluminando lindo trasero estrellas amarillas,False,False,False,False,False,False,False,False,False,False,False
pieles claras chicas españolas comportan si romperles corazón negros necesidad deja ser cruel perra,False,False,False,False,True,True,False,False,False,False,False
lightskins rt theonlycorae jodieron tirando jóvenes perras pv cheque reembolso pagar alquiler,False,False,False,False,False,True,False,False,False,False,False
si buda importara mierda obama algún maldito retrasado socialista nazi maldito iphone hagas reírgt,False,False,False,False,False,False,False,True,False,False,False
decir putas satisfechas aparezcan cadáveres desaparecidos hattiesburg déjenme ser primero decírselo,False,False,False,False,True,False,False,True,False,False,False
igual baazistas rivalidad partidarios isis qaeda tan absurda causa luchan ver quién yihadista auténtico,False,False,False,False,False,False,False,False,False,False,False
hola pies claramente respaldo escritorio perra,False,False,False,False,False,True,False,False,False,False,False
